date,code,open,high,low,close,volume
2025-09-29,sh.601318,55.18,57.32,55.03,56.01,103510992
2025-09-30,sh.601318,55.8,56.2,55.0,55.11,76708187
2025-10-09,sh.601318,55.04,55.28,54.25,55.04,82406748
2025-10-10,sh.601318,54.73,55.97,54.73,55.54,64146532
2025-10-13,sh.601318,54.51,55.33,54.51,55.1,60965598
2025-10-14,sh.601318,55.58,56.68,55.52,56.48,102294025
2025-10-15,sh.601318,56.48,57.97,56.3,57.81,83704628
2025-10-16,sh.601318,57.68,58.58,57.61,58.02,68147820
2025-10-17,sh.601318,58.0,58.48,57.17,57.28,67749281
2025-10-20,sh.601318,58.33,58.57,57.45,57.9,52669469
2025-10-21,sh.601318,57.93,58.92,57.93,58.08,76220049
2025-10-22,sh.601318,58.0,58.5,57.93,58.21,37989266
2025-10-23,sh.601318,58.22,58.87,58.09,58.75,50350104
2025-10-24,sh.601318,58.14,58.49,57.75,57.88,55824170
2025-10-27,sh.601318,58.0,58.39,57.5,57.75,68500438
2025-10-28,sh.601318,57.79,58.23,57.62,57.76,49130508
2025-10-29,sh.601318,58.6,59.7,58.49,58.95,104443161
2025-10-30,sh.601318,59.3,60.1,58.58,58.65,74571283
2025-10-31,sh.601318,58.99,58.99,57.8,57.83,57254154
2025-11-03,sh.601318,58.27,58.7,57.86,58.31,41143033
2025-11-04,sh.601318,58.35,59.13,58.2,58.94,51812600
2025-11-05,sh.601318,58.4,58.84,57.92,58.32,40215785
2025-11-06,sh.601318,58.35,59.28,58.34,58.9,54734599
2025-11-07,sh.601318,58.78,59.15,58.66,58.89,37191041
2025-11-10,sh.601318,58.85,59.4,58.44,59.3,52948721
2025-11-11,sh.601318,59.3,59.5,58.81,59.2,36250376
2025-11-12,sh.601318,59.3,60.79,59.3,60.03,149024584
2025-11-13,sh.601318,60.29,61.38,60.29,60.88,89018699
2025-11-14,sh.601318,60.85,62.27,60.65,60.65,75274101
2025-11-17,sh.601318,60.69,61.0,59.46,59.83,56019716
2025-11-18,sh.601318,59.67,60.15,59.48,59.62,44571218
2025-11-19,sh.601318,59.8,61.12,59.71,60.37,70586509
2025-11-20,sh.601318,60.6,61.15,60.03,60.2,39449064
2025-11-21,sh.601318,60.0,60.1,58.88,58.91,68557969
2025-11-24,sh.601318,59.16,59.2,58.35,58.4,53470919
2025-11-25,sh.601318,58.68,59.82,58.23,59.47,48777097
2025-11-26,sh.601318,59.66,60.22,59.32,59.78,43469273
2025-11-27,sh.601318,59.5,59.73,58.7,59.34,50570087
2025-11-28,sh.601318,59.21,59.29,58.51,58.99,43355814
2025-12-01,sh.601318,58.91,59.18,58.41,58.63,44580406
2025-12-02,sh.601318,58.8,59.4,58.45,58.8,37383734
2025-12-03,sh.601318,58.75,59.02,58.15,58.35,33549447
2025-12-04,sh.601318,58.35,58.55,58.21,58.55,21766366
2025-12-05,sh.601318,58.65,62.2,58.55,61.99,137794827
2025-12-08,sh.601318,62.04,63.8,62.0,63.4,102997868
2025-12-09,sh.601318,63.4,63.69,62.42,62.45,48373102
2025-12-10,sh.601318,62.66,63.06,62.13,62.55,44882218
2025-12-11,sh.601318,62.8,63.36,62.17,62.53,47796340
2025-12-12,sh.601318,62.56,64.09,62.41,63.91,109176025
2025-12-15,sh.601318,63.68,67.44,63.52,67.08,154664260
2025-12-16,sh.601318,66.71,68.11,66.16,67.0,105682134
2025-12-17,sh.601318,67.05,68.63,66.65,68.05,96211778
2025-12-18,sh.601318,67.88,68.58,67.59,68.5,56360590
2025-12-19,sh.601318,68.15,68.78,67.6,68.75,63847643
2025-12-22,sh.601318,68.7,69.27,68.2,68.54,55694201
2025-12-23,sh.601318,68.56,70.24,68.35,69.49,76571991
2025-12-24,sh.601318,69.17,69.38,68.35,69.03,51131950
2025-12-25,sh.601318,69.0,71.98,68.98,70.8,77789813
2025-12-26,sh.601318,70.44,71.96,70.43,71.16,65701677
2025-12-29,sh.601318,71.0,71.66,69.79,69.88,65566518
2025-12-30,sh.601318,69.75,70.23,68.39,68.8,104667372
2025-12-31,sh.601318,68.78,69.23,68.15,68.4,45806869
